idRuta,rutaDirection,estNumber,estId
74,B,46,576
74,B,47,578
74,B,48,580
74,B,49,582
74,B,50,1593
74,B,51,1596
74,B,52,1598
74,B,53,1600
74,B,54,1478
74,B,55,1480
74,B,56,1800
74,B,57,1801
74,B,58,1802
74,B,59,6002
74,B,60,4972
74,B,61,3748
74,B,62,3268
74,B,63,3269
74,B,64,2951
74,B,65,3749
74,B,66,4385
74,B,67,4386
74,B,68,4387
339,,0,7617
339,,1,7611
339,,2,7609
339,,3,7608
339,,4,7604
339,,5,7603
339,,6,7649
339,,7,7651
339,,8,7656
339,,9,7735
339,,10,7736
339,,11,7694
339,,12,7695
339,,13,7697
339,,14,7703
339,,15,7706
511,,1,2222
511,,2,6070
511,,3,6050
511,,4,6055
511,,5,6084
511,,6,6056
511,,7,6063
511,,8,2717
511,,9,1446
612,,1,7782
612,,2,7586
612,,3,2426
612,,4,7783
612,,5,2311
612,,6,2427
646,,0,7702
646,,1,7731
646,,2,7729
646,,3,7727
646,,4,7726
646,,5,7724
646,,6,7734
111,A,1,7745
111,A,2,3757
111,A,3,3566
111,A,4,3563
111,A,5,3561
111,A,6,3123
111,A,7,3224
111,A,8,4270
111,A,9,2742
111,A,10,2268
111,A,11,2269
111,A,12,2270
111,A,13,2258
111,A,14,1301
111,A,15,3182
111,A,16,3527
111,A,17,3528
111,A,18,1824
111,A,19,1996
111,A,20,1930
111,A,21,1931
111,A,22,6587
111,A,23,6594
111,A,24,5217
111,A,25,3947
111,A,26,3760
111,A,27,3950
111,A,28,5233
111,A,29,3952
111,A,30,3953
111,A,31,19
111,A,32,22
111,A,33,25
111,A,34,470
111,A,35,473
111,A,36,475
111,A,37,478
111,A,38,482
111,A,39,485
111,A,40,488
111,A,41,492
111,A,42,496
111,A,43,500
111,A,44,505
111,A,45,509
111,A,46,510
111,A,47,515
111,A,48,520
111,A,49,524
111,A,50,528
111,A,51,532
111,A,52,536
111,A,53,540
111,A,54,544
111,A,55,547
111,A,56,552
111,A,57,555
111,A,58,559
111,A,59,564
111,A,60,568
111,A,61,571
111,A,62,573
111,A,63,575
111,A,64,577
111,A,65,579
111,A,66,581
111,A,67,1594
111,A,68,1595
111,A,69,1597
111,A,70,1599
111,A,71,1459
111,A,72,1460
111,A,73,1461
111,A,74,1462
111,A,75,1464
111,A,76,1466
111,A,77,1532
111,A,78,1534
111,A,79,1536
111,A,80,1538
111,A,81,1540
111,A,82,1542
111,A,83,1700
111,A,84,1701
111,A,85,1702
111,A,86,1167
111,A,87,1171
111,A,88,1172
111,A,89,1173
111,A,90,4194
111,A,91,3206
111,A,92,3204
111,A,93,3202
111,A,94,3200
111,A,95,3199
111,B,1,7745
111,B,2,3757
111,B,3,3566
111,B,4,3563
111,B,5,3561
111,B,6,3123
111,B,7,3224
111,B,8,4270
111,B,9,2742
111,B,10,2268
111,B,11,2269
111,B,12,2270
111,B,13,2258
111,B,14,1301
111,B,15,3182
111,B,16,3527
111,B,17,3528
111,B,18,1824
111,B,19,1996
111,B,20,1930
111,B,21,1931
111,B,22,6587
111,B,23,6594
111,B,24,5217
111,B,25,3947
111,B,26,3760
111,B,27,3950
111,B,28,5233
111,B,29,3952
111,B,30,3953
111,B,31,19
111,B,32,22
111,B,33,25
111,B,34,470
111,B,35,473
111,B,36,475
111,B,37,478
111,B,38,482
111,B,39,485
111,B,40,488
111,B,41,492
111,B,42,496
111,B,43,500
111,B,44,505
111,B,45,509
111,B,46,510
111,B,47,515
111,B,48,520
111,B,49,524
111,B,50,528
111,B,51,532
111,B,52,536
111,B,53,540
111,B,54,544
111,B,55,547
111,B,56,552
111,B,57,555
111,B,58,559
111,B,59,564
111,B,60,568
111,B,61,571
111,B,62,573
111,B,63,575
111,B,64,577
111,B,65,579
111,B,66,581
111,B,67,1594
111,B,68,1595
111,B,69,1597
111,B,70,1599
111,B,71,1459
111,B,72,1460
111,B,73,1461
111,B,74,1462
111,B,75,1464
111,B,76,1466
111,B,77,1532
111,B,78,1534
111,B,79,1536
111,B,80,1538
111,B,81,1540
111,B,82,1542
111,B,83,1700
111,B,84,1701
111,B,85,1702
111,B,86,1167
111,B,87,1171
111,B,88,1172
111,B,89,1173
111,B,90,4194
111,B,91,3206
111,B,92,3204
111,B,93,3202
111,B,94,3200
111,B,95,3199
327,,0,7633
327,,1,7632
327,,2,7631
327,,3,7625
327,,4,7624
327,,5,7622
327,,6,7635
327,,7,7589
327,,8,7590
327,,9,7591
327,,10,7592
327,,11,7594
327,,12,7595
327,,13,7600
327,,14,7601
327,,15,7660
327,,16,7661
327,,17,7663
327,,18,7667
327,,19,7671
327,,20,7673
327,,21,7675
34,A,1,111
34,A,2,113
34,A,3,115
34,A,4,117
34,A,5,119
34,A,6,121
34,A,7,123
34,A,8,125
34,A,9,127
34,A,10,129
34,A,11,6579
34,A,12,6576
34,A,13,6525
34,A,14,4608
34,A,15,3865
34,A,16,3866
34,A,17,2453
34,A,18,2454
34,A,19,2455
34,A,20,1834
34,A,21,1835
34,A,22,1881
34,A,23,1789
34,A,24,1790
34,A,25,2617
34,A,26,2833
34,A,27,3867
34,A,28,4952
34,A,29,6327
34,A,30,6323
34,A,31,582
34,A,32,1594
34,A,33,1595
34,A,34,1597
34,A,35,1599
34,A,36,1459
34,A,37,1460
34,A,38,1460
34,A,39,1462
34,A,40,1464
34,A,41,1466
34,A,42,1532
34,A,43,1534
34,A,44,1536
34,A,45,1538
34,A,46,1540
34,A,47,1542
34,A,48,2176
34,A,49,2628
34,A,50,3421
34,A,51,3897
34,A,52,3898
34,A,53,3895
34,B,1,111
34,B,2,113
34,B,3,115
34,B,4,117
34,B,5,119
34,B,6,121
34,B,7,123
34,B,8,125
34,B,9,127
34,B,10,129
34,B,11,6579
34,B,12,6576
34,B,13,6525
34,B,14,4608
34,B,15,3865
34,B,16,3866
34,B,17,2453
34,B,18,2454
34,B,19,2455
34,B,20,1834
34,B,21,1835
34,B,22,1881
34,B,23,1789
34,B,24,1790
34,B,25,2617
34,B,26,2833
34,B,27,3867
34,B,28,4952
34,B,29,6327
34,B,30,6323
34,B,31,582
34,B,32,1594
34,B,33,1595
34,B,34,1597
34,B,35,1599
34,B,36,1459
34,B,37,1460
34,B,38,1460
34,B,39,1462
34,B,40,1464
34,B,41,1466
34,B,42,1532
34,B,43,1534
34,B,44,1536
34,B,45,1538
34,B,46,1540
34,B,47,1542
34,B,48,2176
34,B,49,2628
34,B,50,3421
34,B,51,3897
34,B,52,3898
34,B,53,3895
176,A,1,3132
176,A,2,400
176,A,3,402
176,A,4,5294
176,A,5,2920
503,,1,2347
176,A,6,770
176,A,7,774
503,,2,2348
176,A,8,3241
503,,3,4130
176,A,9,2919
176,A,10,4344
503,,4,2760
176,A,11,4343
503,,5,2214
176,A,12,4342
503,,6,1822
176,A,13,4339
176,A,14,4337
503,,7,1984
176,A,15,4332
503,,8,6299
176,A,16,2641
176,A,17,2866
503,,9,6302
176,A,18,3665
503,,10,6310
176,A,19,3667
503,,11,5419
176,A,20,2228
176,A,21,2224
503,,12,3609
176,A,22,2225
176,A,23,2236
503,,13,1821
176,A,24,2918
176,A,25,2917
503,,14,1780
176,A,26,2000
176,A,27,2016
176,A,28,1859
176,A,29,2115
176,A,30,1860
176,A,31,2001
176,A,32,1871
176,A,33,1861
176,A,34,2116
176,A,35,2362
176,A,36,1302
176,A,37,3536
176,A,38,3537
176,A,39,3163
176,A,40,2888
176,A,41,3538
176,A,42,3539
176,A,43,2360
176,A,44,3103
176,A,45,3912
176,B,1,3132
176,B,2,400
176,B,3,402
176,B,4,5294
176,B,5,2920
176,B,6,770
176,B,7,774
176,B,8,3241
176,B,9,2919
176,B,10,4344
176,B,11,4343
176,B,12,4342
176,B,13,4339
176,B,14,4337
176,B,15,4332
176,B,16,2641
176,B,17,2866
176,B,18,3665
176,B,19,3667
176,B,20,2228
176,B,21,2224
176,B,22,2225
176,B,23,2236
176,B,24,2918
176,B,25,2917
176,B,26,2000
176,B,27,2016
176,B,28,1859
176,B,29,2115
176,B,30,1860
176,B,31,2001
176,B,32,1871
176,B,33,1861
176,B,34,2116
176,B,35,2362
176,B,36,1302
176,B,37,3536
176,B,38,3537
176,B,39,3163
176,B,40,2888
176,B,41,3538
176,B,42,3539
176,B,43,2360
176,B,44,3103
176,B,45,3912
334,,0,7646
334,,1,7644
334,,2,7643
334,,3,7642
334,,4,7637
334,,5,7636
334,,6,7604
334,,7,7605
334,,8,7606
334,,9,7607
334,,10,7608
334,,11,7611
334,,12,7613
334,,13,7614
334,,14,7616
334,,15,7617
226,A,1,4050
226,A,2,7797
226,A,3,1826
226,A,4,1809
226,A,5,1810
226,A,6,1673
226,A,7,1674
226,A,8,1675
226,A,9,1659
226,A,10,1677
226,A,11,1678
226,A,12,2123
226,A,13,2124
226,A,14,2412
226,A,15,4424
226,A,16,3775
226,A,17,3776
226,A,18,1843
226,A,19,4425
226,A,20,4426
226,A,21,4427
226,A,22,3777
226,A,23,3778
226,A,24,3779
226,A,25,930
226,A,26,932
226,A,27,934
226,A,28,936
226,A,29,938
226,A,30,940
226,A,31,942
226,A,32,944
226,A,33,946
226,A,34,7751
226,A,35,948
226,A,36,1218
226,A,37,1221
226,A,38,1224
226,A,39,1227
226,A,40,1230
226,A,41,1233
226,A,42,1236
226,A,43,1239
226,A,44,1242
226,A,45,1245
226,A,46,1247
226,A,47,1249
226,A,48,1251
226,A,49,1253
226,A,50,1255
226,A,51,1257
226,A,52,1259
226,A,53,1261
226,A,54,1263
226,A,55,1265
226,A,56,1267
226,A,57,1269
226,A,58,1271
226,A,59,1273
226,A,60,1275
226,A,61,1277
226,A,62,1279
226,A,63,1281
226,A,64,1282
226,A,65,1283
226,A,66,1284
226,A,67,1285
226,A,68,1286
226,A,69,1288
226,A,70,1289
226,A,71,1290
226,A,72,1291
226,A,73,1292
226,A,74,1293
226,A,75,1294
226,A,76,1295
226,A,77,2125
226,A,78,2278
226,A,79,1865
226,A,80,1866
226,A,81,1867
226,A,82,1970
226,A,83,2413
226,A,84,2279
226,A,85,5447
226,A,86,5302
226,A,87,3239
226,A,88,2196
226,A,89,2371
226,A,90,3243
226,A,91,3244
226,A,92,4357
226,B,1,4050
226,B,2,7797
226,B,3,1826
226,B,4,1809
226,B,5,1810
226,B,6,1673
226,B,7,1674
226,B,8,1675
226,B,9,1659
226,B,10,1677
226,B,11,1678
226,B,12,2123
226,B,13,2124
226,B,14,2412
226,B,15,4424
226,B,16,3775
226,B,17,3776
226,B,18,1843
226,B,19,4425
226,B,20,4426
226,B,21,4427
226,B,22,3777
226,B,23,3778
226,B,24,3779
226,B,25,930
226,B,26,932
226,B,27,934
226,B,28,936
226,B,29,938
226,B,30,940
226,B,31,942
226,B,32,944
226,B,33,946
226,B,34,7751
226,B,35,948
226,B,36,1218
226,B,37,1221
226,B,38,1224
226,B,39,1227
226,B,40,1230
226,B,41,1233
226,B,42,1236
226,B,43,1239
226,B,44,1242
226,B,45,1245
226,B,46,1247
226,B,47,1249
226,B,48,1251
226,B,49,1253
226,B,50,1255
226,B,51,1257
226,B,52,1259
226,B,53,1261
226,B,54,1263
226,B,55,1265
226,B,56,1267
226,B,57,1269
226,B,58,1271
226,B,59,1273
226,B,60,1275
226,B,61,1277
226,B,62,1279
226,B,63,1281
226,B,64,1282
226,B,65,1283
226,B,66,1284
226,B,67,1285
226,B,68,1286
226,B,69,1288
226,B,70,1289
226,B,71,1290
226,B,72,1291
226,B,73,1292
226,B,74,1293
226,B,75,1294
226,B,76,1295
226,B,77,2125
226,B,78,2278
226,B,79,1865
226,B,80,1866
226,B,81,1867
226,B,82,1970
226,B,83,2413
226,B,84,2279
226,B,85,5447
226,B,86,5302
226,B,87,3239
226,B,88,2196
226,B,89,2371
226,B,90,3243
226,B,91,3244
226,B,92,4357
585,,1,2176
75,A,1,2251
75,A,2,2256
75,A,3,2230
75,A,4,2231
75,A,5,2232
75,A,6,2240
75,A,7,2241
75,A,8,2286
75,A,9,2287
75,A,10,2228
75,A,11,2224
75,A,12,2225
75,A,13,2236
75,A,14,2252
75,A,15,2253
75,A,16,2254
75,A,17,1075
75,A,18,1077
75,A,19,1079
75,A,20,1081
75,A,21,1083
75,A,22,1085
75,A,23,1087
75,A,24,1089
75,A,25,1091
75,A,26,1093
75,A,27,1095
75,A,28,1097
75,A,29,1099
75,A,30,1101
75,A,31,1103
75,A,32,1106
75,A,33,1109
75,A,34,1112
75,A,35,1115
75,A,36,1118
75,A,37,1121
75,A,38,1124
75,A,39,1127
75,A,40,1130
75,A,41,1133
75,A,42,1136
75,A,43,1139
75,A,44,1141
75,A,45,1143
75,A,46,1759
75,A,47,1145
75,A,48,1147
75,A,49,1149
75,A,50,1151
75,A,51,1153
75,A,52,1155
75,A,53,1157
75,A,54,1159
75,A,55,1161
75,A,56,2315
75,A,57,2316
75,A,58,1578
75,A,59,1580
75,A,60,1566
75,A,61,6000
75,A,62,4972
75,A,63,3748
75,A,64,3268
75,A,65,3269
75,A,66,2951
75,A,67,3749
75,A,68,4385
75,A,69,4386
75,A,70,4387
75,A,71,7810
75,B,1,2251
75,B,2,2256
75,B,3,2230
75,B,4,2231
75,B,5,2232
75,B,6,2240
75,B,7,2241
75,B,8,2286
75,B,9,2287
75,B,10,2228
75,B,11,2224
75,B,12,2225
75,B,13,2236
75,B,14,2252
75,B,15,2253
75,B,16,2254
75,B,17,1075
75,B,18,1077
75,B,19,1079
75,B,20,1081
75,B,21,1083
75,B,22,1085
75,B,23,1087
75,B,24,1089
75,B,25,1091
75,B,26,1093
75,B,27,1095
75,B,28,1097
75,B,29,1099
75,B,30,1101
75,B,31,1103
75,B,32,1106
75,B,33,1109
75,B,34,1112
75,B,35,1115
75,B,36,1118
75,B,37,1121
75,B,38,1124
75,B,39,1127
75,B,40,1130
75,B,41,1133
75,B,42,1136
75,B,43,1139
75,B,44,1141
75,B,45,1143
75,B,46,1759
75,B,47,1145
75,B,48,1147
75,B,49,1149
75,B,50,1151
75,B,51,1153
75,B,52,1155
75,B,53,1157
75,B,54,1159
75,B,55,1161
75,B,56,2315
75,B,57,2316
75,B,58,1578
75,B,59,1580
75,B,60,1566
75,B,61,6000
75,B,62,4972
75,B,63,3748
75,B,64,3268
75,B,65,3269
75,B,66,2951
75,B,67,3749
75,B,68,4385
75,B,69,4386
75,B,70,4387
75,B,71,7810
403,,0,7723
403,,1,7722
403,,2,7721
403,,3,7720
403,,4,7719
403,,5,7718
403,,6,7717
403,,7,7716
403,,8,7715
403,,9,7714
403,,10,7713
403,,11,7712
403,,12,7711
403,,13,7710
296,,0,7591
296,,1,7590
296,,2,7589
296,,3,7648
296,,4,7677
296,,5,7679
296,,6,7681
296,,7,7683
296,,8,7686
296,,9,7687
502,,1,1325
502,,2,1327
502,,3,1328
502,,4,1329
502,,5,1330
502,,6,1387
502,,7,1388
502,,8,1389
502,,9,2347
502,,10,2348
502,,11,4130
502,,12,2760
335,,0,7617
335,,1,7616
335,,2,7614
335,,3,7613
335,,4,7611
335,,5,7608
335,,6,7607
335,,7,7606
335,,8,7605
335,,9,7604
335,,10,7636
335,,11,7637
335,,12,7642
335,,13,7643
335,,14,7644
335,,15,7646
599,,1,6093
599,,2,6058
599,,3,2951
599,,4,6120
599,,5,6136
599,,6,4368
599,,7,6134
177,A,1,3241
177,A,2,2856
177,A,3,2078
177,A,4,2919
177,A,5,3523
177,A,6,408
177,A,7,3524
177,A,8,410
177,A,9,5088
177,A,10,2230
177,A,11,5100
177,A,12,2231
177,A,13,2232
177,A,14,2268
177,A,15,2240
177,A,16,2269
177,A,17,2241
177,A,18,2270
177,A,19,2258
177,A,20,2286
177,A,21,2287
177,A,22,2399
177,A,23,2228
177,A,24,2538
177,A,25,2224
177,A,26,2400
177,A,27,2225
177,A,28,1824
177,A,29,1996
177,A,30,2236
177,A,31,2918
177,A,32,1930
177,A,33,2917
177,A,34,1931
177,A,35,1071
177,A,36,2000
177,A,37,1072
177,A,38,2016
177,A,39,1073
177,A,40,1859
177,A,41,2115
177,A,42,2283
177,A,43,1860
177,A,44,2284
177,A,45,2001
177,A,46,2001
177,A,47,1871
177,A,48,2285
177,A,49,2243
177,A,50,1861
177,A,51,2116
177,A,52,2223
177,A,53,2226
177,A,54,2362
177,A,55,2227
177,A,56,2263
177,A,57,2117
177,A,58,2237
177,A,59,2118
177,A,60,2244
177,A,61,5099
177,A,62,2238
177,A,63,5084
177,A,64,2239
177,A,65,3538
177,A,66,2233
177,A,67,3539
177,A,68,2229
177,A,69,2360
177,A,70,2245
177,A,71,2234
177,A,72,3103
177,A,73,2235
177,A,74,2255
177,A,75,760
177,A,76,763
177,A,77,767
177,A,78,771
177,B,1,3241
177,B,2,2856
177,B,3,2078
177,B,4,2919
177,B,5,3523
177,B,6,408
177,B,7,3524
177,B,8,410
177,B,9,5088
177,B,10,2230
177,B,11,5100
177,B,12,2231
177,B,13,2232
177,B,14,2268
177,B,15,2240
177,B,16,2269
177,B,17,2241
177,B,18,2270
177,B,19,2258
177,B,20,2286
177,B,21,2287
177,B,22,2399
177,B,23,2228
177,B,24,2538
177,B,25,2224
177,B,26,2400
177,B,27,2225
177,B,28,1824
177,B,29,1996
177,B,30,2236
177,B,31,2918
177,B,32,1930
177,B,33,2917
177,B,34,1931
177,B,35,1071
177,B,36,2000
177,B,37,1072
177,B,38,2016
177,B,39,1073
177,B,40,1859
177,B,41,2115
177,B,42,2283
177,B,43,1860
177,B,44,2284
177,B,45,2001
177,B,46,2001
177,B,47,1871
177,B,48,2285
177,B,49,2243
177,B,50,1861
177,B,51,2116
177,B,52,2223
177,B,53,2226
177,B,54,2362
177,B,55,2227
177,B,56,2263
177,B,57,2117
177,B,58,2237
177,B,59,2118
177,B,60,2244
177,B,61,5099
177,B,62,2238
177,B,63,5084
177,B,64,2239
177,B,65,3538
177,B,66,2233
177,B,67,3539
177,B,68,2229
177,B,69,2360
177,B,70,2245
177,B,71,2234
177,B,72,3103
177,B,73,2235
177,B,74,2255
177,B,75,760
177,B,76,763
177,B,77,767
177,B,78,771
402,,0,7710
402,,1,7711
402,,2,7712
402,,3,7713
402,,4,7714
402,,5,7715
402,,6,7716
402,,7,7717
402,,8,7718
402,,9,7719
402,,10,7720
402,,11,7721
402,,12,7722
402,,13,7723
140,A,1,352
140,A,2,1723
140,A,3,1713
140,A,4,2948
140,A,5,1856
140,A,6,1928
140,A,7,1974
140,A,8,1929
140,A,9,1814
140,A,10,1719
140,A,11,444
140,A,12,447
140,A,13,450
140,A,14,452
140,A,15,454
140,A,16,457
140,A,17,459
140,A,18,460
140,A,19,461
140,A,20,972
140,A,21,974
140,A,22,976
140,A,23,2720
140,A,24,2721
140,A,25,1916
140,A,26,1917
140,A,27,1994
140,A,28,1995
140,A,29,2159
140,A,30,1753
140,A,31,1728
140,A,32,2034
140,A,33,2035
140,A,34,2036
140,A,35,1164
140,A,36,1166
140,A,37,1168
140,A,38,1170
140,A,39,1171
140,A,40,1172
140,A,41,4418
140,A,42,3206
140,A,43,3204
140,A,44,3202
140,A,45,3200
140,A,46,3199
140,A,47,4892
140,A,48,4884
140,A,49,4863
140,A,50,4853
140,A,51,4408
140,A,52,4174
140,B,1,352
140,B,2,1723
140,B,3,1713
140,B,4,2948
140,B,5,1856
140,B,6,1928
140,B,7,1974
140,B,8,1929
140,B,9,1814
140,B,10,1719
140,B,11,444
140,B,12,447
140,B,13,450
140,B,14,452
140,B,15,454
140,B,16,457
140,B,17,459
140,B,18,460
140,B,19,461
140,B,20,972
140,B,21,974
140,B,22,976
140,B,23,2720
140,B,24,2721
140,B,25,1916
140,B,26,1917
140,B,27,1994
140,B,28,1995
140,B,29,2159
140,B,30,1753
140,B,31,1728
140,B,32,2034
140,B,33,2035
140,B,34,2036
140,B,35,1164
140,B,36,1166
140,B,37,1168
140,B,38,1170
140,B,39,1171
140,B,40,1172
140,B,41,4418
140,B,42,3206
140,B,43,3204
140,B,44,3202
140,B,45,3200
140,B,46,3199
140,B,47,4892
140,B,48,4884
140,B,49,4863
140,B,50,4853
140,B,51,4408
140,B,52,4174
501,,1,2211
501,,2,2212
501,,3,3028
501,,4,2213
501,,5,2519
367,,0,7633
367,,1,7630
367,,2,7627
367,,3,7626
367,,4,7624
367,,5,7635
367,,6,7589
367,,7,7594
367,,8,7595
367,,9,7596
367,,10,7599
367,,11,7600
367,,12,7602
367,,13,7694
367,,14,7697
367,,15,7699
367,,16,7704
367,,17,7707
598,,1,6014
598,,2,1728
598,,3,4878
598,,4,3139
598,,5,5983
598,,6,2576
598,,7,5584
598,,8,1925
349,,0,7687
349,,1,7686
349,,2,7685
349,,3,7681
349,,4,7677
349,,5,7676
349,,6,7657
349,,7,7654
349,,8,7653
349,,9,7650
349,,10,7648
349,,11,7647
349,,12,7606
349,,13,7609
349,,14,7610
349,,15,7612
349,,16,7616
349,,17,7617
76,A,1,3700
76,A,2,4366
76,A,3,4367
76,A,4,1528
76,A,5,1498
76,A,6,1470
76,A,7,1472
76,A,8,1474
76,A,9,1476
76,A,10,1477
76,A,11,1479
76,A,12,1481
76,A,13,1482
76,A,14,2203
76,A,15,446
76,A,16,449
76,A,17,884
76,A,18,2504
76,A,19,455
76,A,20,458
76,A,21,1973
76,A,22,2505
76,A,23,2506
76,A,24,3255
76,A,25,3701
76,A,26,1582
76,A,27,1584
76,A,28,1586
76,A,29,1588
76,A,30,1590
76,A,31,1592
76,A,32,2204
76,A,33,1903
76,A,34,1974
76,A,35,1848
76,A,36,414
76,A,37,416
76,A,38,418
76,A,39,420
76,A,40,422
76,A,41,424
76,A,42,426
76,A,43,428
76,A,44,2507
76,A,45,2711
76,A,46,3702
76,A,47,3703
76,A,48,3704
76,A,49,2085
76,A,50,1904
76,A,51,2508
76,A,52,2509
76,A,53,2510
76,A,54,1975
76,A,55,1976
76,A,56,1977
76,A,57,1845
76,A,58,1844
76,A,59,1804
76,A,60,1849
76,A,61,1978
76,A,62,2375
76,A,63,2205
76,A,64,2206
76,A,65,2376
76,A,66,2377
76,A,67,2207
76,A,68,2934
76,A,69,2935
76,A,70,2208
76,A,71,2091
76,A,72,2378
76,A,73,2379
76,A,74,2380
76,A,75,2381
76,A,76,1396
76,B,1,3700
76,B,2,4366
76,B,3,4367
76,B,4,1528
76,B,5,1498
76,B,6,1470
76,B,7,1472
76,B,8,1474
76,B,9,1476
76,B,10,1477
76,B,11,1479
76,B,12,1481
76,B,13,1482
76,B,14,2203
76,B,15,446
76,B,16,449
76,B,17,884
76,B,18,2504
76,B,19,455
76,B,20,458
76,B,21,1973
76,B,22,2505
76,B,23,2506
76,B,24,3255
76,B,25,3701
76,B,26,1582
76,B,27,1584
76,B,28,1586
76,B,29,1588
76,B,30,1590
76,B,31,1592
76,B,32,2204
76,B,33,1903
76,B,34,1974
76,B,35,1848
76,B,36,414
76,B,37,416
76,B,38,418
76,B,39,420
76,B,40,422
76,B,41,424
76,B,42,426
76,B,43,428
76,B,44,2507
76,B,45,2711
76,B,46,3702
76,B,47,3703
76,B,48,3704
76,B,49,2085
76,B,50,1904
76,B,51,2508
76,B,52,2509
76,B,53,2510
76,B,54,1975
76,B,55,1976
76,B,56,1977
76,B,57,1845
76,B,58,1844
76,B,59,1804
76,B,60,1849
76,B,61,1978
76,B,62,2375
76,B,63,2205
76,B,64,2206
76,B,65,2376
76,B,66,2377
76,B,67,2207
76,B,68,2934
76,B,69,2935
76,B,70,2208
76,B,71,2091
76,B,72,2378
76,B,73,2379
76,B,74,2380
76,B,75,2381
76,B,76,1396
630,,0,7734
630,,1,7712
630,,2,7714
630,,3,7715
630,,4,7716
630,,5,7717
630,,6,7718
630,,7,7719
630,,8,7720
630,,9,7723
510,,1,3687
510,,2,1874
510,,3,1726
510,,4,3828
510,,5,4475
510,,6,4476
510,,7,1717
510,,8,3351
510,,9,1437
597,,1,6083
597,,2,4461
597,,3,6020
597,,4,6003
597,,5,6004
597,,6,5586
597,,7,6011
597,,8,6021
597,,9,6052
597,,10,6078
35,A,1,4464
35,A,2,4465
35,A,3,4466
35,A,4,4467
35,A,5,4468
35,A,6,3322
35,A,7,3323
35,A,8,3324
35,A,9,2999
35,A,10,3822
35,A,11,3823
35,A,12,3824
35,A,13,3825
35,A,14,3826
35,A,15,3827
35,A,16,3325
35,A,17,3000
35,A,18,3001
35,A,19,3326
35,A,20,3327
35,A,21,3328
35,A,22,3002
35,A,23,2436
35,A,24,3329
35,A,25,3330
35,A,26,3003
35,A,27,2791
35,A,28,2792
35,A,29,3004
35,A,30,2580
35,A,31,4469
35,A,32,2581
35,A,33,3005
35,A,34,2501
35,A,35,2709
35,A,36,2502
35,A,37,1847
35,A,38,1799
35,A,39,1727
35,A,40,1836
35,A,41,1812
35,A,42,1813
35,A,43,1791
35,A,44,4470
35,A,45,3006
35,A,46,3007
35,A,47,3008
35,A,48,3009
35,A,49,1165
35,A,50,1165
35,A,51,1633
35,A,52,1634
35,A,53,1489
35,A,54,1491
35,A,55,1493
35,A,56,1495
35,A,57,1497
35,A,58,1499
35,A,59,1500
35,A,60,1501
35,A,61,1502
35,A,62,1503
35,A,63,1504
35,A,64,1505
35,A,65,1506
35,A,66,1507
35,A,67,1508
35,A,68,1509
35,A,69,1510
35,A,70,1511
35,A,71,1512
35,A,72,1513
35,A,73,1514
35,A,74,1366
35,A,75,1368
35,A,76,1370
35,A,77,1372
35,A,78,1374
35,A,79,1375
35,A,80,1377
35,A,81,1379
35,A,82,1381
35,A,83,1382
35,A,84,1384
35,A,85,1385
35,A,86,1387
35,A,87,1388
35,A,88,1389
35,A,89,1390
35,A,90,1391
35,A,91,1392
35,A,92,1393
35,A,93,1394
35,A,94,1395
35,A,95,1450
35,A,96,2208
35,A,97,2091
35,A,98,2378
35,A,99,2379
35,A,100,2222
35,A,101,2793
35,A,102,1428
35,A,103,1429
35,A,104,1430
35,A,105,1431
35,A,106,1432
35,A,107,1434
35,A,108,1436
35,A,109,1715
35,A,110,1827
35,A,111,1874
35,A,112,1875
35,A,113,1726
35,A,114,3828
35,A,115,5468
35,A,116,5469
35,A,117,4471
35,B,1,4464
35,B,2,4465
35,B,3,4466
35,B,4,4467
35,B,5,4468
35,B,6,3322
35,B,7,3323
35,B,8,3324
35,B,9,2999
35,B,10,3822
35,B,11,3823
35,B,12,3824
35,B,13,3825
35,B,14,3826
35,B,15,3827
35,B,16,3325
35,B,17,3000
35,B,18,3001
35,B,19,3326
35,B,20,3327
35,B,21,3328
35,B,22,3002
35,B,23,2436
35,B,24,3329
35,B,25,3330
35,B,26,3003
35,B,27,2791
35,B,28,2792
35,B,29,3004
35,B,30,2580
35,B,31,4469
35,B,32,2581
35,B,33,3005
35,B,34,2501
35,B,35,2709
35,B,36,2502
35,B,37,1847
35,B,38,1799
35,B,39,1727
35,B,40,1836
35,B,41,1812
35,B,42,1813
35,B,43,1791
35,B,44,4470
35,B,45,3006
35,B,46,3007
35,B,47,3008
35,B,48,3009
35,B,49,1165
35,B,50,1165
35,B,51,1633
35,B,52,1634
35,B,53,1489
35,B,54,1491
35,B,55,1493
35,B,56,1495
35,B,57,1497
35,B,58,1499
35,B,59,1500
35,B,60,1501
35,B,61,1502
35,B,62,1503
35,B,63,1504
35,B,64,1505
35,B,65,1506
35,B,66,1507
35,B,67,1508
35,B,68,1509
35,B,69,1510
35,B,70,1511
35,B,71,1512
35,B,72,1513
35,B,73,1514
35,B,74,1366
35,B,75,1368
35,B,76,1370
35,B,77,1372
35,B,78,1374
35,B,79,1375
35,B,80,1377
35,B,81,1379
35,B,82,1381
35,B,83,1382
35,B,84,1384
35,B,85,1385
35,B,86,1387
35,B,87,1388
35,B,88,1389
35,B,89,1390
35,B,90,1391
35,B,91,1392
35,B,92,1393
35,B,93,1394
35,B,94,1395
35,B,95,1450
