estId,estSITPNumber,estNombre,estDireccion,estLink,estlongtitude,estlatitude
1897,037A02,Br. Las Villas,AV. Villas - CL 128B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1897,"-74,069962","4,715737"
1896,038A02,C.C. Bulevar Niza,AV. Villas - AC 127,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1896,"-74,070475","4,712571"
2223,148A02,Br. El Batán,AC 127 - KR 57,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2223,"-74,069561","4,711069"
2226,149A02,Carrera 57,AC 127 - KR 57,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2226,"-74,068061","4,710619"
2227,151A02,Br. El Batán,AC 127 - KR 56A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2227,"-74,065971","4,70956"
2237,138A02,Pq. Córdoba,AC 127 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2237,"-74,063287","4,708286"
2244,144A02,Carrera 51A,AC 127 - KR 51A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2244,"-74,060151","4,707544"
2238,145A02,Auto Norte,AC 127 - KR 46,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2238,"-74,056148","4,706859"
2239,050A01,Clínica Reina Sofía,AC 127 - KR 20,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2239,"-74,050755","4,705883"
2233,187A01,Pq. Público la Calleja,AC 127 - KR 18A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2233,"-74,047466","4,704839"
2229,185A01,Hotel Estelar la Fontana,AC 127 - KR 15A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2229,"-74,044047","4,704047"
358,301A01,C.C. Unicentro,AK 15 - CL 124,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=358,"-74,042996","4,70266"
360,300A01,Calle 122,AK 15 - CL 122,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=360,"-74,043054","4,701173"
364,298A01,Avenida Calle 116,AK 15 - AC 116,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=364,"-74,043286","4,696922"
366,297A01,Calle 112,AK 15 - CL 112,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=366,"-74,043558","4,695143"
368,296A01,Calle 110,AK 15 - CL 110,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=368,"-74,044412","4,693452"
370,295A01,Br. Santa Bibiana,AK 15 - CL 105A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=370,"-74,046457","4,689919"
372,294A01,Avenida Calle 100,AK 15 - AC 100,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=372,"-74,047976","4,686384"
48,215A00,Colsanitas CL 100,AC 100 - KR 11B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=48,"-74,045041","4,683216"
296,218A00,Br. Chicó Norte II Sector,AK 11 - CL 97A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=296,"-74,044384","4,680862"
297,219A00,Br. Chicó Norte,AK 11 - CL 94A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=297,"-74,045853","4,678046"
299,220A00,Parque de la 93,AK 11 - CL 93A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=299,"-74,046874","4,676041"
301,044A00,Embajada de Francia,AK 11 - CL 92,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=301,"-74,047957","4,673951"
303,221A00,Br. Chicó Norte,AK 11 - CL 90,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=303,"-74,048778","4,672373"
305,222A00,Pquia. La Inmaculada Concepción,AK 11 - CL 87,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=305,"-74,049329","4,671321"
307,045A00,Br. La Cabrera,AK 11 - AC 82,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=307,"-74,051327","4,668247"
309,223A00,C.C. Andino,AK 11 - AC 82,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=309,"-74,052615","4,666323"
313,225A00,Br. Porciúncula,AK 11 - CL 74,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=313,"-74,057177","4,659555"
315,226A00,U. Pedagógica Nacional,AK 11 - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=315,"-74,058374","4,657874"
317,227A00,Clínica de Traumatología y Ortopedia,AK 11 - CL 70A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=317,"-74,059362","4,656432"
319,228A00,Br. Quinta Camacho,AK 11 - CL 69,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=319,"-74,060723","4,654376"
321,229A00,Clínica del Niño,AK 11 - CL 67,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=321,"-74,061353","4,653047"
323,047A00,Clínica del niño,AK 11 - CL 65,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=323,"-74,062045","4,651562"
326,231A00,Pq. Lourdes,AK 13 - CL 63A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=326,"-74,063477","4,650247"
328,232A00,Cuerpo Oficial de Bomberos de Bogotá,AK 13 - CL 60 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=328,"-74,063797","4,648171"
331,098A00,Br. Chapinero Central,AK 13 - CL 57,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=331,"-74,064462","4,644222"
334,233A00,Tecnoparque SENA,AK 13 - CL 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=334,"-74,064913","4,641567"
337,198A00,Fundación Oftalmológica Nacional,AK 13 - CL 50,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=337,"-74,065605","4,637421"
343,235A00,Universidad La Gran Colombia,AK 13 - CL 42A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=343,"-74,066576","4,631762"
345,236A00,Br. Sucre,AK 13 - CL 40,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=345,"-74,067253","4,627652"
347,237A00,RCN Radio,AK 13 - CL 38,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=347,"-74,067468","4,626301"
349,191A00,FECODE,AK 13 - CL 34,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=349,"-74,068138","4,622316"
351,238A00,Br. San Martín,AK 13 - CL 31,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=351,"-74,068779","4,618513"
1958,023A04,Br. Ciudad Bachué I Etapa,AC 90 - KR 95F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1958,"-74,102563","4,717529"
2060,021A04,Br. Ciudad Bachué I Etapa,AC 90 - TV 94L,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2060,"-74,099583","4,714686"
2610,029A04,Br. Quirigua,AC 90 - KR 91,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2610,"-74,09804","4,713225"
1796,130A04,Uniminuto,AC 90 - KR 87,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1796,"-74,096433","4,711639"
1839,027A04,Br. Los Cerezos,AC 90 - AV. C. de Cali,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1839,"-74,094941","4,710274"
2061,087A04,Br. La Serena,AC 90 - KR 84,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2061,"-74,09336","4,708845"
2062,019A04,Br. La Serena,TV 76 - DG 89,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2062,"-74,092508","4,706894"
2063,072A04,Br. París Gaitán,TV 76 - DG 83A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2063,"-74,092476","4,704901"
2064,070A04,Br. Autopista Medellín,TV 76 - DG 81J,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2064,"-74,092023","4,701445"
2338,075A04,Br. Autopista Medellín,KR 76 - CL 80B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2338,"-74,092523","4,698246"
2361,078A04,Br. Santa María,AC 80 - KR 73B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2361,"-74,091918","4,696603"
2892,325A04,Br. Bonanza,KR 71 - CL 79A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2892,"-74,088517","4,693325"
1272,211B03,C.C. Titan Plaza,AV. Boyac&aacute; - CL 93,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1272,"-74,086545","4,695968"
1274,084B03,Pq. Central Pontevedra,AV. Boyac&aacute; - CL 97,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1274,"-74,082809","4,69718"
1278,014B03,Br. Niza (Humedal Córdoba),AV. Boyac&aacute; - CL 119,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1278,"-74,081591","4,705199"
1280,004B03,Pq. Alto de Los Lagartos (Club Choquenzá),AV. Boyac&aacute; - AC 127,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1280,"-74,080285","4,709179"
2283,188A03,Clínica Juan N. Corpas,AC 127 - KR 71B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2283,"-74,078175","4,709942"
2284,186A03,Carrera 70G,AC 127 - KR 70G,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2284,"-74,075627","4,710323"
2285,184A03,C.C. Niza,AC 127 - KR 60,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2285,"-74,073312","4,710666"
2243,077A02,C.C. Bulevar Niza,AC 127 - AV. Suba,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2243,"-74,070995","4,710958"
362,299A01,Pquia. Santa Beatriz,AK 15 - CL 119,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=362,"-74,04316","4,699377"
298,219B00,Br. Chicó Norte,AK 11 - CL 94,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=298,"-74,045853","4,678046"
300,220B00,Parque de la 93,AK 11 - CL 93A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=300,"-74,046874","4,676041"
302,044B00,Embajada de Francia,AK 11 - CL 93,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=302,"-74,047957","4,673951"
304,221B00,Br. Chicó Norte,AK 11 - CL 90,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=304,"-74,048778","4,672373"
306,222B00,Pquia. La Inmaculada Concepción,AK 11 - CL 88,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=306,"-74,049329","4,671321"
308,045B00,Br. La Cabrera,AK 11 - AC 85,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=308,"-74,051327","4,668247"
310,223B00,C.C. Andino,AK 11 - AC 82,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=310,"-74,052615","4,666323"
312,224B00,Br. Espartillal,AK 11 - CL 79,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=312,"-74,054149","4,664043"
314,225B00,Br. Porciúncula,AK 11 - CL 75,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=314,"-74,057177","4,659555"
316,226B00,U. Pedagógica Nacional,AK 11 - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=316,"-74,058374","4,657874"
318,227B00,Clínica de Traumatología y Ortopedia,AK 11 - CL 71,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=318,"-74,059362","4,656432"
320,228B00,Br. Quinta Camacho,AK 11 - CL 69,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=320,"-74,060723","4,654376"
322,229B00,Clínica del Niño,AK 11 - CL 67,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=322,"-74,061353","4,653047"
327,231B00,Pq. Lourdes,AK 13 - CL 63A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=327,"-74,063477","4,650247"
330,232C00,Cuerpo Oficial de Bomberos de Bogotá,AK 13 - CL 61,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=330,"-74,063797","4,648171"
333,098C00,Br. Chapinero Central,AK 13 - CL 58,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=333,"-74,064462","4,644222"
336,233C00,Tecnoparque SENA,AK 13 - CL 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=336,"-74,064913","4,641567"
339,198C00,Fundación Oftalmológica Nacional,AK 13 - CL 51,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=339,"-74,065605","4,637421"
342,234C00,Universidad Piloto,AK 13 - CL 46,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=342,"-74,066268","4,633435"
344,235B00,Universidad La Gran Colombia,AK 13 - CL 44,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=344,"-74,066576","4,631762"
346,236B00,Br. Sucre,AK 13 - CL 39,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=346,"-74,067253","4,627652"
348,237B00,RCN Radio,AK 13 - CL 38,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=348,"-74,067468","4,626301"
350,191B00,FECODE,AK 13 - CL 34,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=350,"-74,068138","4,622316"
1713,138A00,Br. Teusaquillo,AC 32 - AV. Caracas,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1713,"-74,071039","4,620847"
1746,184A00,Federación Colombiana de Fútbol,KR 16 - AC 32,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1746,"-74,071619","4,621258"
1852,519A00,Br. Teusaquillo,KR 16 - CL 33A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1852,"-74,071304","4,623007"
1720,349A00,CAI Teusaquillo,AC 34 - KR 16,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1720,"-74,071808","4,623459"
1729,182A00,Br. Teusaquillo,AC 34 - KR 20,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1729,"-74,074174","4,623854"
1730,090A00,CONACED,AC 34 - KR 24,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1730,"-74,075948","4,624181"
1743,088A00,Concejo De Bogotá,AC 34 - KR 27,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1743,"-74,077539","4,624454"
1031,133A00,Plaza de la Democracia,AV. Am&eacute;ricas - KR 29,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1031,"-74,079973","4,624208"
1032,393A06,Br. Antonio Nariño,AV. Am&eacute;ricas - KR 33,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1032,"-74,08743","4,625733"
1033,031A06,Br. Centro Nariño,AV. Am&eacute;ricas - AK 36,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1033,"-74,090416","4,626038"
2389,082A07,El Ejido,KR 43 - CL 14,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2389,"-74,101105","4,624614"
2390,080A07,Gorgonzola,KR 43 - CL 10A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2390,"-74,104668","4,620629"
2943,109A07,Primavera Norte,AC 6 - TV 42A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2943,"-74,106254","4,619322"
2453,051A07,Br. San Francisco,TV 42 - CL 5B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2453,"-74,107267","4,618155"
2454,374A07,Br. San Francisco,TV 42 - CL 4,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2454,"-74,110656","4,616781"
2455,052A07,Br. San Francisco,TV 42 - CL 3,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2455,"-74,113403","4,615631"
1834,009A08,Pq. Girasol,AK 50 - CL 2C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1834,"-74,115241","4,614027"
1881,050A08,Br. La Camelia,AK 50 - CL 1,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1881,"-74,118274","4,608332"
1789,013A08,Br. Remanso Sur,AK 50 - CL 17 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1789,"-74,119579","4,605971"
1790,048A08,Br. San Eusebio,AK 50 - CL 22 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1790,"-74,120618","4,604029"
893,206B08,Br. San Eusebio,AV. 1 de Mayo - KR 51,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=893,"-74,123","4,603828"
895,113B08,Br. San Eusebio,AV. 1 de Mayo - KR 51D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=895,"-74,12482","4,605198"
897,208B08,Br. San Eusebio,AV. 1 de Mayo - KR 52A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=897,"-74,12653","4,606966"
900,209C08,Br. Provivienda Oriental,AV. 1 de Mayo - KR 68F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=900,"-74,132623","4,611653"
903,158C08,Br. Provivienda Oriental,AV. 1 de Mayo - KR 69,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=903,"-74,135737","4,61459"
906,159C08,Br. Provivienda Oriental,AV. 1 de Mayo - KR 70B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=906,"-74,137098","4,61622"
1548,117B08,IED Kennedy,CL 26 Sur - KR 72C Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1548,"-74,141941","4,620136"
1550,585B08,Br. Ciudad Kennedy Supermanzana 1,CL 26 Sur - KR 73,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1550,"-74,143342","4,621436"
1552,122B08,Br. Ciudad Kennedy,CL 26 Sur - KR 73F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1552,"-74,145223","4,62312"
1554,119B08,Br. Techo,CL 26 Sur - KR 78,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1554,"-74,147457","4,625197"
1611,107A08,Br. Ciudad Kennedy Supermanzana 7,KR 78B - CL 35C Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1611,"-74,14954","4,623588"
1612,202A08,Br. Ciudad Kennedy Central,KR 78B - CL 36 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1612,"-74,150704","4,622261"
1749,125A08,IED Próspero Pinzón,CL 37 Sur - KR 78H,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1749,"-74,152401","4,623273"
5856,591A08,Br. Ciudad Kennedy Norte Supermanzana 9B,CL 36 Sur - KR 78K,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5856,"-74,15304","4,625155"
5850,592A08,Br. Ciudad Kennedy Norte Supermanzana 9B,CL 36 Sur - KR 79,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5850,"-74,154713","4,626692"
5600,438A13,Br. San Rafael Sur Oriental,CL 60 Sur - KR 14 F E,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5600,"-74,08616","4,530506"
3468,061A13,Cl 58 S,AV. Circunvalar - CL 58 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3468,"-74,086426","4,531968"
4668,154A13,Los Libertadores Sector San Ignacio,CL 56 Sur - KR 14D Bis E,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4668,"-74,086963","4,532702"
4669,152A13,Br. Los Libertadores,TV 14A E - DG 57 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4669,"-74,089212","4,532143"
4670,506A13,Br. Los Libertadores,KR 11B E - DG 60A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4670,"-74,089983","4,530608"
3827,074A13,Pq. Los Libertadores,KR 11 E - CL 56 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3827,"-74,090681","4,532208"
